,User_ID,Event Watched,User Rating,Activity Type/Genre
864,User_ID87,90d31e502743ef7ed9cbe36c29ff3e5c,['neutral'],"Opera, Musicals, Broadway"
865,User_ID87,f007f18a404660855aa55b50e984d1b8,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
866,User_ID87,c1bc4f9ea142caddf3ecc7c94141f929,['neutral'],"Orchestra, Classical, Chamber Music"
867,User_ID87,c2f6b1eaa35b5ed91f43dcb36be23f7b,['thumbs up'],"Orchestra, Classical, Chamber Music"
868,User_ID87,79cc15b7a4284ebadc705a6f082b8ac0,['neutral'],"Art Musuem, Gallery, Sculpture"
869,User_ID87,3fdb09674ba309ed818343315bad3689,['thumbs up'],"Orchestra, Classical, Chamber Music"
870,User_ID88,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],Symphony
871,User_ID88,61d2128fc8e7acd2c127272b2d14f0cd,['thumbs down'],"History Musuem, Sites"
872,User_ID88,ee67507c5df71fd885d5e119391295d7,['thumbs up'],"History Musuem, Sites"
873,User_ID88,2122b8a4800410b30d6b374c92ffe63d,['thumbs down'],"Opera, Musicals, Broadway"
874,User_ID88,97bfb44cc8f3b1be10054e9da1289f38,['thumbs down'],"Opera, Musicals, Broadway"
875,User_ID88,d0829cc89178b49b1b8b339dc5431077,['thumbs up'],"Orchestra, Classical, Chamber Music"
876,User_ID88,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],"Concert, Concert Band"
877,User_ID88,2de1f9c48129be4ba413460da7432d03,['thumbs up'],"History Musuem, Sites"
878,User_ID88,a6fdf443f49781963185ba233165c9df,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
879,User_ID88,967ef2e976ac6f69a4eab67a85f7c36b,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
880,User_ID89,ca945271233da699797ea868c0e729a9,['thumbs down'],"Opera, Musicals, Broadway"
881,User_ID89,a5a2f64e4dec6d84ad420389f8d38366,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
882,User_ID89,7ed3b163a7be2a3928f41498f67d40fd,['thumbs down'],"Orchestra, Classical, Chamber Music"
883,User_ID89,f007f18a404660855aa55b50e984d1b8,['neutral'],"Orchestra, Classical, Chamber Music"
884,User_ID89,c7dd8fc74c9cc77e4cda189437761210,['thumbs up'],"Orchestra, Classical, Chamber Music"
885,User_ID89,c12a015a1204c12041e720d01eeb2fac,['thumbs down'],Symphony
886,User_ID89,4f85c5666000d232459501d3046cc8d2,['neutral'],Symphony
887,User_ID89,44e7c5199ff64925971d8a72b4f3a81d,['neutral'],"Opera, Musicals, Broadway"
888,User_ID89,915608b1959b8df2ce9eda359f7f94a6,['neutral'],Symphony
889,User_ID89,93bf73150a4b90497be9cf718e5cf4d7,['neutral'],"Orchestra, Classical, Chamber Music"
890,User_ID90,08eb65fc32f982ab8666c0a31541a57b,['thumbs down'],"Orchestra, Classical, Chamber Music"
891,User_ID90,3187640fd609e27d6be9a287bd0cd193,['thumbs up'],"Orchestra, Classical, Chamber Music"
892,User_ID90,706faad6eaa553bf78e3378c0fdece07,['neutral'],"Vocals, Recitals, Choir"
893,User_ID90,dd8a94d8330850ae97e83f856a913a2e,['thumbs up'],"Opera, Musicals, Broadway"
894,User_ID90,c2f6b1eaa35b5ed91f43dcb36be23f7b,['thumbs down'],"Orchestra, Classical, Chamber Music"
895,User_ID90,ca945271233da699797ea868c0e729a9,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
896,User_ID90,d5e0e430491dcdd870c5fabadaed9e5b,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
897,User_ID90,8c6b2d4c0ec825ed21fdab54b7ba04e1,['thumbs up'],"Opera, Musicals, Broadway"
898,User_ID90,93fbdb91dbbb241c706203da7fa4c08b,['thumbs up'],"Opera, Musicals, Broadway"
899,User_ID90,c1bc4f9ea142caddf3ecc7c94141f929,['thumbs down'],"Opera, Musicals, Broadway"
900,User_ID91,f798cf945df3c3fd2d8fc1df821e8c1a,['thumbs up'],"Art Musuem, Gallery, Sculpture"
901,User_ID91,16bcf64327887a4b0fdfead1299c5830,['thumbs up'],"Art Musuem, Gallery, Sculpture"
902,User_ID91,16bcf64327887a4b0fdfead1299c5830,['thumbs down'],"History Musuem, Sites"
903,User_ID91,45bba0a5ca1079ac42e47289d6ddd065,['thumbs down'],Symphony
904,User_ID91,3fdb09674ba309ed818343315bad3689,['thumbs up'],Symphony
905,User_ID91,915608b1959b8df2ce9eda359f7f94a6,['neutral'],"Literature, Lectures, Comedy, Poetry"
906,User_ID91,b5caa4128218bb5760d554866dbcbdf3,['neutral'],"History Musuem, Sites"
907,User_ID91,ee67507c5df71fd885d5e119391295d7,['thumbs down'],"Art Musuem, Gallery, Sculpture"
908,User_ID91,3e368f3b194d0917983fa17d755f5b53,['thumbs down'],"Opera, Musicals, Broadway"
909,User_ID91,c12a015a1204c12041e720d01eeb2fac,['neutral'],"Vocals, Recitals, Choir"
910,User_ID92,918e1663cb07968976fc8392b472dc3e,['neutral'],"Concert, Concert Band"
911,User_ID92,90d0ce3604ca87a14ccfe45a7b85747b,['neutral'],"Orchestra, Classical, Chamber Music"
912,User_ID92,e029d92344d043416053ada5ac478e2b,['neutral'],"Vocals, Recitals, Choir"
913,User_ID92,08e7241e2e0b7c8f320cf6ff0d0d1a87,['thumbs up'],"Opera, Musicals, Broadway"
914,User_ID92,923b3fd971704ae829afdb11ec55113d,['thumbs up'],"Vocals, Recitals, Choir"
915,User_ID92,90d31e502743ef7ed9cbe36c29ff3e5c,['thumbs up'],"Concert, Concert Band"
916,User_ID92,45bba0a5ca1079ac42e47289d6ddd065,['thumbs up'],"Orchestra, Classical, Chamber Music"
917,User_ID92,7ed3b163a7be2a3928f41498f67d40fd,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
918,User_ID92,3e368f3b194d0917983fa17d755f5b53,['thumbs up'],"Vocals, Recitals, Choir"
919,User_ID92,3e368f3b194d0917983fa17d755f5b53,['neutral'],"History Musuem, Sites"
920,User_ID93,16bcf64327887a4b0fdfead1299c5830,['thumbs down'],Symphony
921,User_ID93,e215f22586094f30041cf9a41e37610f,['neutral'],Symphony
922,User_ID93,08e7241e2e0b7c8f320cf6ff0d0d1a87,['neutral'],"Concert, Concert Band"
923,User_ID93,a5a2f64e4dec6d84ad420389f8d38366,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
924,User_ID93,73ae2212e0fd6b990cb1b4cf41a35a0b,['neutral'],Symphony
925,User_ID93,45bba0a5ca1079ac42e47289d6ddd065,['thumbs down'],"Art Musuem, Gallery, Sculpture"
926,User_ID93,c2f6b1eaa35b5ed91f43dcb36be23f7b,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
927,User_ID93,ea959c875274584640c0aa4a66d350c0,['neutral'],"Vocals, Recitals, Choir"
928,User_ID93,a32c0e49f186cfa512cb724b999117c3,['neutral'],"Art Musuem, Gallery, Sculpture"
929,User_ID93,e069a624d19665804eb1f3c53ffbadce,['thumbs up'],"Vocals, Recitals, Choir"
930,User_ID94,97bfb44cc8f3b1be10054e9da1289f38,['neutral'],"Orchestra, Classical, Chamber Music"
931,User_ID94,017e6e5a2c96deb69d63cbc11dab5795,['thumbs down'],Symphony
932,User_ID94,16bcf64327887a4b0fdfead1299c5830,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
933,User_ID94,3e368f3b194d0917983fa17d755f5b53,['thumbs up'],"Opera, Musicals, Broadway"
934,User_ID94,ecf5694c3f4ef47ce2447e338222266b,['thumbs down'],"Opera, Musicals, Broadway"
935,User_ID94,3fdb09674ba309ed818343315bad3689,['thumbs up'],"Opera, Musicals, Broadway"
936,User_ID94,0137b8241bf0f35dae5d0b71cb23bc95,['neutral'],"Art Musuem, Gallery, Sculpture"
937,User_ID94,3ed72b6e68365322dc0f6d18abd3537d,['thumbs up'],Symphony
938,User_ID94,706faad6eaa553bf78e3378c0fdece07,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
939,User_ID94,68369501de690499927aa7536720c881,['neutral'],Symphony
940,User_ID95,f007f18a404660855aa55b50e984d1b8,['thumbs down'],"Orchestra, Classical, Chamber Music"
941,User_ID95,dd8a94d8330850ae97e83f856a913a2e,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
942,User_ID95,915608b1959b8df2ce9eda359f7f94a6,['thumbs up'],"Art Musuem, Gallery, Sculpture"
943,User_ID95,e0baeaca15b0318a1847ff10208015ef,['thumbs down'],"Orchestra, Classical, Chamber Music"
944,User_ID95,c1bc4f9ea142caddf3ecc7c94141f929,['thumbs up'],"Concert, Concert Band"
945,User_ID95,c7dd8fc74c9cc77e4cda189437761210,['thumbs up'],Symphony
946,User_ID95,967ef2e976ac6f69a4eab67a85f7c36b,['neutral'],"Art Musuem, Gallery, Sculpture"
947,User_ID95,16bcf64327887a4b0fdfead1299c5830,['thumbs up'],"Orchestra, Classical, Chamber Music"
948,User_ID95,a5a2f64e4dec6d84ad420389f8d38366,['thumbs down'],"History Musuem, Sites"
949,User_ID95,44e7c5199ff64925971d8a72b4f3a81d,['thumbs up'],"Opera, Musicals, Broadway"
950,User_ID96,f007f18a404660855aa55b50e984d1b8,['thumbs down'],"Orchestra, Classical, Chamber Music"
951,User_ID96,a32c0e49f186cfa512cb724b999117c3,['thumbs up'],Symphony
952,User_ID96,7ed3b163a7be2a3928f41498f67d40fd,['thumbs up'],"Orchestra, Classical, Chamber Music"
953,User_ID96,a5a2f64e4dec6d84ad420389f8d38366,['thumbs up'],"Vocals, Recitals, Choir"
954,User_ID96,93fbdb91dbbb241c706203da7fa4c08b,['thumbs up'],"Orchestra, Classical, Chamber Music"
955,User_ID96,dd8a94d8330850ae97e83f856a913a2e,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
956,User_ID96,3e368f3b194d0917983fa17d755f5b53,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
957,User_ID96,79cc15b7a4284ebadc705a6f082b8ac0,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
958,User_ID96,68369501de690499927aa7536720c881,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
959,User_ID96,552a61d001e87eff404716159f62ebdf,['thumbs up'],"Art Musuem, Gallery, Sculpture"
960,User_ID97,915608b1959b8df2ce9eda359f7f94a6,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
961,User_ID97,0137b8241bf0f35dae5d0b71cb23bc95,['thumbs down'],"Opera, Musicals, Broadway"
962,User_ID97,2de1f9c48129be4ba413460da7432d03,['neutral'],"Vocals, Recitals, Choir"
963,User_ID97,f798cf945df3c3fd2d8fc1df821e8c1a,['thumbs up'],"Concert, Concert Band"
964,User_ID97,706faad6eaa553bf78e3378c0fdece07,['thumbs down'],Symphony
965,User_ID97,45bba0a5ca1079ac42e47289d6ddd065,['neutral'],"Concert, Concert Band"
966,User_ID97,f007f18a404660855aa55b50e984d1b8,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
967,User_ID97,6d539aafb2780d321bce5fd33166c09f,['thumbs down'],Symphony
968,User_ID97,45bba0a5ca1079ac42e47289d6ddd065,['neutral'],"Opera, Musicals, Broadway"
969,User_ID97,93fbdb91dbbb241c706203da7fa4c08b,['thumbs down'],"History Musuem, Sites"
970,User_ID98,90d0ce3604ca87a14ccfe45a7b85747b,['thumbs down'],"History Musuem, Sites"
971,User_ID98,e029d92344d043416053ada5ac478e2b,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
972,User_ID98,506f9e8444d22cbfa0bef27bc07b9335,['thumbs up'],"Orchestra, Classical, Chamber Music"
973,User_ID98,90d31e502743ef7ed9cbe36c29ff3e5c,['thumbs up'],Symphony
974,User_ID98,f798cf945df3c3fd2d8fc1df821e8c1a,['thumbs down'],"History Musuem, Sites"
975,User_ID98,45bba0a5ca1079ac42e47289d6ddd065,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
976,User_ID98,16bcf64327887a4b0fdfead1299c5830,['thumbs down'],"Concert, Concert Band"
977,User_ID98,552a61d001e87eff404716159f62ebdf,['thumbs up'],"Art Musuem, Gallery, Sculpture"
978,User_ID98,90d31e502743ef7ed9cbe36c29ff3e5c,['neutral'],"Opera, Musicals, Broadway"
979,User_ID98,44e7c5199ff64925971d8a72b4f3a81d,['thumbs up'],"Art Musuem, Gallery, Sculpture"
980,User_ID99,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
981,User_ID99,b2d56e82ea4499a1471c9bf6ec3df09c,['thumbs up'],"History Musuem, Sites"
982,User_ID99,c2f6b1eaa35b5ed91f43dcb36be23f7b,['thumbs up'],"Opera, Musicals, Broadway"
983,User_ID99,2b4c1b58a9815fffaa133d9b564a0ef0,['thumbs up'],Symphony
984,User_ID99,f798cf945df3c3fd2d8fc1df821e8c1a,['neutral'],Symphony
985,User_ID99,017e6e5a2c96deb69d63cbc11dab5795,['neutral'],"History Musuem, Sites"
986,User_ID99,a5a2f64e4dec6d84ad420389f8d38366,['neutral'],"History Musuem, Sites"
987,User_ID99,6a44a087e497eda955a5ec1d3e990f25,['thumbs up'],"Art Musuem, Gallery, Sculpture"
988,User_ID99,918e1663cb07968976fc8392b472dc3e,['thumbs down'],"Vocals, Recitals, Choir"
989,User_ID99,93fbdb91dbbb241c706203da7fa4c08b,['thumbs up'],"Opera, Musicals, Broadway"
990,User_ID100,93fbdb91dbbb241c706203da7fa4c08b,['thumbs down'],"Opera, Musicals, Broadway"
991,User_ID100,f007f18a404660855aa55b50e984d1b8,['thumbs down'],Symphony
992,User_ID100,16bcf64327887a4b0fdfead1299c5830,['thumbs down'],"History Musuem, Sites"
993,User_ID100,90d31e502743ef7ed9cbe36c29ff3e5c,['neutral'],"Concert, Concert Band"
994,User_ID100,f798cf945df3c3fd2d8fc1df821e8c1a,['neutral'],"Vocals, Recitals, Choir"
995,User_ID100,c150319590daa83b09abbdfc610443f7,['neutral'],"Literature, Lectures, Comedy, Poetry"
996,User_ID100,3fdb09674ba309ed818343315bad3689,['thumbs down'],"Concert, Concert Band"
997,User_ID100,3fdb09674ba309ed818343315bad3689,['neutral'],"Opera, Musicals, Broadway"
998,User_ID100,6d539aafb2780d321bce5fd33166c09f,['neutral'],"Orchestra, Classical, Chamber Music"
999,User_ID100,ea959c875274584640c0aa4a66d350c0,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1000,User_ID101,9d1581706ee79192cccd4eef6e7dd4d3,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1001,User_ID101,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],"Vocals, Recitals, Choir"
1002,User_ID101,3e368f3b194d0917983fa17d755f5b53,['thumbs up'],Symphony
1003,User_ID101,45bba0a5ca1079ac42e47289d6ddd065,['neutral'],"History Musuem, Sites"
1004,User_ID101,c2f6b1eaa35b5ed91f43dcb36be23f7b,['thumbs up'],"Art Musuem, Gallery, Sculpture"
1005,User_ID101,b5caa4128218bb5760d554866dbcbdf3,['thumbs up'],"History Musuem, Sites"
1006,User_ID101,3e368f3b194d0917983fa17d755f5b53,['thumbs down'],"Art Musuem, Gallery, Sculpture"
1007,User_ID101,967ef2e976ac6f69a4eab67a85f7c36b,['neutral'],Symphony
1008,User_ID101,a5a2f64e4dec6d84ad420389f8d38366,['thumbs down'],"Concert, Concert Band"
1009,User_ID101,9a514bbb4d3b12a6f7d9db6cbc3c2199,['thumbs up'],"Vocals, Recitals, Choir"
1010,User_ID102,69ec89dee9f1df3a53b7b001e80ab2b8,['thumbs down'],"Orchestra, Classical, Chamber Music"
1011,User_ID102,e029d92344d043416053ada5ac478e2b,['neutral'],"History Musuem, Sites"
1012,User_ID102,f798cf945df3c3fd2d8fc1df821e8c1a,['thumbs down'],"Opera, Musicals, Broadway"
1013,User_ID102,f007f18a404660855aa55b50e984d1b8,['thumbs up'],"Orchestra, Classical, Chamber Music"
1014,User_ID102,706faad6eaa553bf78e3378c0fdece07,['neutral'],Symphony
1015,User_ID102,137948d7a8e312a01c306829244dd104,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
1016,User_ID102,b5caa4128218bb5760d554866dbcbdf3,['neutral'],"Orchestra, Classical, Chamber Music"
1017,User_ID102,dd8a94d8330850ae97e83f856a913a2e,['thumbs up'],"Orchestra, Classical, Chamber Music"
1018,User_ID102,2b4c1b58a9815fffaa133d9b564a0ef0,['thumbs up'],"Concert, Concert Band"
1019,User_ID102,f798cf945df3c3fd2d8fc1df821e8c1a,['thumbs up'],Symphony
1020,User_ID103,61d2128fc8e7acd2c127272b2d14f0cd,['neutral'],"Concert, Concert Band"
1021,User_ID103,d0829cc89178b49b1b8b339dc5431077,['thumbs down'],Symphony
1022,User_ID103,45bba0a5ca1079ac42e47289d6ddd065,['thumbs down'],"Orchestra, Classical, Chamber Music"
1023,User_ID103,7ed3b163a7be2a3928f41498f67d40fd,['thumbs down'],Symphony
1024,User_ID103,93fbdb91dbbb241c706203da7fa4c08b,['thumbs up'],"Opera, Musicals, Broadway"
1025,User_ID103,c2f6b1eaa35b5ed91f43dcb36be23f7b,['thumbs up'],"Vocals, Recitals, Choir"
1026,User_ID103,918e1663cb07968976fc8392b472dc3e,['thumbs up'],Symphony
1027,User_ID103,69ec89dee9f1df3a53b7b001e80ab2b8,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
1028,User_ID103,915608b1959b8df2ce9eda359f7f94a6,['thumbs up'],"Opera, Musicals, Broadway"
1029,User_ID103,ee67507c5df71fd885d5e119391295d7,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1030,User_ID104,34c99f126f9887006d533f0ee291b9ff,['neutral'],"Concert, Concert Band"
1031,User_ID104,2b4c1b58a9815fffaa133d9b564a0ef0,['thumbs down'],"Vocals, Recitals, Choir"
1032,User_ID104,68369501de690499927aa7536720c881,['neutral'],"Orchestra, Classical, Chamber Music"
1033,User_ID104,3fdb09674ba309ed818343315bad3689,['thumbs down'],"Opera, Musicals, Broadway"
1034,User_ID104,a5a2f64e4dec6d84ad420389f8d38366,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
1035,User_ID104,93fbdb91dbbb241c706203da7fa4c08b,['thumbs up'],"Art Musuem, Gallery, Sculpture"
1036,User_ID104,552a61d001e87eff404716159f62ebdf,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1037,User_ID104,2de1f9c48129be4ba413460da7432d03,['thumbs up'],"Opera, Musicals, Broadway"
1038,User_ID104,d0829cc89178b49b1b8b339dc5431077,['neutral'],"Orchestra, Classical, Chamber Music"
1039,User_ID104,5ce5274a7fab7f4add86e787cb348845,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1040,User_ID105,918e1663cb07968976fc8392b472dc3e,['neutral'],"Concert, Concert Band"
1041,User_ID105,7ed3b163a7be2a3928f41498f67d40fd,['thumbs up'],"Vocals, Recitals, Choir"
1042,User_ID105,ca945271233da699797ea868c0e729a9,['neutral'],Symphony
1043,User_ID105,d0829cc89178b49b1b8b339dc5431077,['thumbs up'],"History Musuem, Sites"
1044,User_ID105,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
1045,User_ID105,08eb65fc32f982ab8666c0a31541a57b,['thumbs up'],"Vocals, Recitals, Choir"
1046,User_ID105,a6fdf443f49781963185ba233165c9df,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
1047,User_ID105,9ca274b92d9813a99f55190a256b323b,['thumbs down'],"Concert, Concert Band"
1048,User_ID105,7ed3b163a7be2a3928f41498f67d40fd,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1049,User_ID105,93fbdb91dbbb241c706203da7fa4c08b,['thumbs down'],Symphony
1050,User_ID106,706faad6eaa553bf78e3378c0fdece07,['neutral'],"Opera, Musicals, Broadway"
1051,User_ID106,9ca274b92d9813a99f55190a256b323b,['thumbs up'],"History Musuem, Sites"
1052,User_ID106,c12a015a1204c12041e720d01eeb2fac,['thumbs up'],"Vocals, Recitals, Choir"
1053,User_ID106,e029d92344d043416053ada5ac478e2b,['thumbs up'],"Orchestra, Classical, Chamber Music"
1054,User_ID106,c1bc4f9ea142caddf3ecc7c94141f929,['neutral'],"Orchestra, Classical, Chamber Music"
1055,User_ID106,3e368f3b194d0917983fa17d755f5b53,['thumbs up'],"Concert, Concert Band"
1056,User_ID106,ecf5694c3f4ef47ce2447e338222266b,['neutral'],"Concert, Concert Band"
1057,User_ID106,44e7c5199ff64925971d8a72b4f3a81d,['thumbs down'],"Concert, Concert Band"
1058,User_ID106,45bba0a5ca1079ac42e47289d6ddd065,['thumbs up'],"Vocals, Recitals, Choir"
1059,User_ID106,967ef2e976ac6f69a4eab67a85f7c36b,['thumbs down'],"History Musuem, Sites"
1060,User_ID107,552a61d001e87eff404716159f62ebdf,['thumbs up'],"Concert, Concert Band"
1061,User_ID107,16bcf64327887a4b0fdfead1299c5830,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1062,User_ID107,3fdb09674ba309ed818343315bad3689,['thumbs up'],"Opera, Musicals, Broadway"
1063,User_ID107,dd8a94d8330850ae97e83f856a913a2e,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1064,User_ID107,918e1663cb07968976fc8392b472dc3e,['neutral'],"Orchestra, Classical, Chamber Music"
1065,User_ID107,93fbdb91dbbb241c706203da7fa4c08b,['neutral'],"Concert, Concert Band"
1066,User_ID107,017e6e5a2c96deb69d63cbc11dab5795,['neutral'],"Literature, Lectures, Comedy, Poetry"
1067,User_ID107,3e368f3b194d0917983fa17d755f5b53,['neutral'],"Vocals, Recitals, Choir"
1068,User_ID107,fd33b0be7e67ce5b4fcfe08df71ba78d,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1069,User_ID107,915608b1959b8df2ce9eda359f7f94a6,['neutral'],"Concert, Concert Band"
1070,User_ID108,fd33b0be7e67ce5b4fcfe08df71ba78d,['neutral'],"History Musuem, Sites"
1071,User_ID108,918e1663cb07968976fc8392b472dc3e,['neutral'],"Concert, Concert Band"
1072,User_ID108,3e368f3b194d0917983fa17d755f5b53,['thumbs down'],Symphony
1073,User_ID108,08e7241e2e0b7c8f320cf6ff0d0d1a87,['thumbs down'],"History Musuem, Sites"
1074,User_ID108,7ed3b163a7be2a3928f41498f67d40fd,['thumbs up'],"Concert, Concert Band"
1075,User_ID108,60e82555342ee402a572d749edd05de7,['thumbs up'],Symphony
1076,User_ID108,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],"Art Musuem, Gallery, Sculpture"
1077,User_ID108,08eb65fc32f982ab8666c0a31541a57b,['neutral'],"History Musuem, Sites"
1078,User_ID108,dd8a94d8330850ae97e83f856a913a2e,['neutral'],"Art Musuem, Gallery, Sculpture"
1079,User_ID108,68369501de690499927aa7536720c881,['thumbs down'],"Orchestra, Classical, Chamber Music"
1080,User_ID109,fd33b0be7e67ce5b4fcfe08df71ba78d,['thumbs up'],"Opera, Musicals, Broadway"
1081,User_ID109,915608b1959b8df2ce9eda359f7f94a6,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1082,User_ID109,dd8a94d8330850ae97e83f856a913a2e,['neutral'],"Opera, Musicals, Broadway"
1083,User_ID109,c2f6b1eaa35b5ed91f43dcb36be23f7b,['neutral'],"History Musuem, Sites"
1084,User_ID109,ea959c875274584640c0aa4a66d350c0,['neutral'],"Art Musuem, Gallery, Sculpture"
1085,User_ID109,97bfb44cc8f3b1be10054e9da1289f38,['thumbs down'],"Art Musuem, Gallery, Sculpture"
1086,User_ID109,97bfb44cc8f3b1be10054e9da1289f38,['thumbs up'],"Art Musuem, Gallery, Sculpture"
1087,User_ID109,2122b8a4800410b30d6b374c92ffe63d,['neutral'],"Concert, Concert Band"
1088,User_ID109,45bba0a5ca1079ac42e47289d6ddd065,['thumbs down'],Symphony
1089,User_ID109,dd8a94d8330850ae97e83f856a913a2e,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
1090,User_ID110,a6363497296600ae1cd07cd1ba8ccee3,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1091,User_ID110,45bba0a5ca1079ac42e47289d6ddd065,['thumbs up'],Symphony
1092,User_ID110,915608b1959b8df2ce9eda359f7f94a6,['neutral'],"Orchestra, Classical, Chamber Music"
1093,User_ID110,ee67507c5df71fd885d5e119391295d7,['thumbs down'],Symphony
1094,User_ID110,fd33b0be7e67ce5b4fcfe08df71ba78d,['thumbs up'],"Orchestra, Classical, Chamber Music"
1095,User_ID110,918e1663cb07968976fc8392b472dc3e,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
1096,User_ID110,9ca274b92d9813a99f55190a256b323b,['neutral'],"Opera, Musicals, Broadway"
1097,User_ID110,017e6e5a2c96deb69d63cbc11dab5795,['thumbs up'],"History Musuem, Sites"
1098,User_ID110,7ed3b163a7be2a3928f41498f67d40fd,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
1099,User_ID110,d0829cc89178b49b1b8b339dc5431077,['thumbs up'],"History Musuem, Sites"
1100,User_ID111,f007f18a404660855aa55b50e984d1b8,['thumbs up'],"History Musuem, Sites"
1101,User_ID111,915608b1959b8df2ce9eda359f7f94a6,['thumbs up'],Symphony
1102,User_ID111,65a3387cb7b1972aacfadfb15d957338,['neutral'],Symphony
1103,User_ID111,34c99f126f9887006d533f0ee291b9ff,['thumbs up'],Symphony
1104,User_ID111,93fbdb91dbbb241c706203da7fa4c08b,['thumbs down'],"Opera, Musicals, Broadway"
1105,User_ID111,b5caa4128218bb5760d554866dbcbdf3,['thumbs up'],"History Musuem, Sites"
1106,User_ID111,619676392902d90d2546148bc2d89160,['thumbs up'],"Vocals, Recitals, Choir"
1107,User_ID111,e215f22586094f30041cf9a41e37610f,['thumbs down'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1108,User_ID111,f798cf945df3c3fd2d8fc1df821e8c1a,['neutral'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1109,User_ID111,f007f18a404660855aa55b50e984d1b8,['thumbs down'],"Orchestra, Classical, Chamber Music"
1110,User_ID112,2122b8a4800410b30d6b374c92ffe63d,['thumbs up'],Symphony
1111,User_ID112,a5a2f64e4dec6d84ad420389f8d38366,['neutral'],"Opera, Musicals, Broadway"
1112,User_ID112,3fdb09674ba309ed818343315bad3689,['thumbs up'],"Literature, Lectures, Comedy, Poetry"
1113,User_ID112,93fbdb91dbbb241c706203da7fa4c08b,['thumbs up'],"Art Musuem, Gallery, Sculpture"
1114,User_ID112,b5caa4128218bb5760d554866dbcbdf3,['neutral'],"Vocals, Recitals, Choir"
1115,User_ID112,c2f6b1eaa35b5ed91f43dcb36be23f7b,['neutral'],"Art Musuem, Gallery, Sculpture"
1116,User_ID112,d0829cc89178b49b1b8b339dc5431077,['neutral'],Symphony
1117,User_ID112,c1bc4f9ea142caddf3ecc7c94141f929,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1118,User_ID112,467956a1cf8949d202489048a1067744,['thumbs down'],"Opera, Musicals, Broadway"
1119,User_ID112,967ef2e976ac6f69a4eab67a85f7c36b,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
1120,User_ID113,e0baeaca15b0318a1847ff10208015ef,['thumbs up'],"Rock and Roll, Blues, Pop, Jazz, Music Festival"
1121,User_ID113,d495c404ec1a9881e865bee1e36dc5e3,['thumbs down'],"Literature, Lectures, Comedy, Poetry"
